"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_roc" "Month" "P_Jan" "P_Feb" "P_Mar" "P_Apr" "P_Mai" "P_Jun" "P_Jul" "Sig_all"
"15.21" 0.532478632478632 0.55042735042735 0.529059829059829 0.547863247863248 0.583928571428571 0.336734693877551 0.261224489795918 0.583928571428571 5 0.359627883070615 0.287077983626189 0.37448119791484 0.297254275052177 0.176535621047016 0.938066194283029 0.982921104847235 0.176535621047016
"15.49" 0.684626436781609 0.754310344827586 0.757638888888889 0.768055555555555 0.767361111111111 0.705 0.490384615384615 0.768055555555555 4 0.0109599932545884 0.000794968153794536 0.000634238892988829 0.000398445359779802 0.000407680818320207 0.0286501045913942 0.615687603898927 0.000398445359779802
"15.53" 0.630952380952381 0.630102040816327 0.667517006802721 0.664115646258504 0.709030100334448 0.559782608695652 0.673469387755102 0.709030100334448 5 0.060755880437227 0.0621272845149622 0.0237156114849722 0.0261033519157879 0.00623716240497572 0.344586149122017 0.280508944579307 0.00623716240497572
"15.79" 0.625525946704067 0.67671809256662 0.737727910238429 0.748246844319776 0.765778401122019 0.783448275862069 0.980769230769231 0.980769230769231 7 0.0584153211432871 0.0127566229868666 0.00112541779823275 0.000649108081942654 0.000324171786793713 8.87741177628868e-05 0.000121053946472598 0.000121053946472598
"151.15" 0.647644927536232 0.618659420289855 0.60054347826087 0.633152173913043 0.672101449275362 0.830459770114943 0.930232558139535 0.930232558139535 7 0.0420259976809839 0.0829012333111635 0.120638762591082 0.0596209874754396 0.0218420907597146 7.91119130798798e-05 0.000188497163202758 0.000188497163202758
"152.4" 0.37012987012987 0.418918918918919 0.55042735042735 0.565178571428571 0.626785714285714 0.703125 0.924528301886792 0.924528301886792 7 0.946325565298055 0.831745403984471 0.286661701834161 0.237333444105924 0.078524846512035 0.042623236340051 0.0109980978673765 0.0109980978673765
"156.10" 0.594224924012158 0.565349544072948 0.603343465045593 0.63677811550152 0.588145896656535 0.583586626139818 0.55 0.63677811550152 4 0.214122239664727 0.293063400574869 0.193121888820895 0.125011832066288 0.230150796240624 0.242329264042933 0.376306586367392 0.125011832066288
"157.3" 0.369791666666667 0.2025 0.464052287581699 0.369281045751634 0.591503267973856 0.548076923076923 0.432692307692308 0.591503267973856 5 0.85745641576195 0.977467639551679 0.59036806082311 0.782220365335601 0.303800825183777 0.417941748553038 0.635317286865792 0.303800825183777
"16.122" 0.655637254901961 0.615196078431373 0.582107843137255 0.575980392156863 0.560049019607843 0.535087719298246 0.464285714285714 0.655637254901961 1 0.0474023289175815 0.108839423957292 0.190852323349987 0.209159976671773 0.262281341237315 0.429629801881302 0.642499672655955 0.0474023289175815
"16.193" 0.447916666666667 0.534552845528455 0.520325203252032 0.428861788617886 0.32520325203252 0.348484848484848 0.222222222222222 0.534552845528455 2 0.665936093980665 0.399098215196269 0.442871951688609 0.717292442494531 0.917580546625923 0.825434839603052 0.969264102413881 0.399098215196269
"16.66" 0.591630591630592 0.616161616161616 0.603896103896104 0.608946608946609 0.662337662337662 0.764705882352941 0.405660377358491 0.764705882352941 6 0.131044537587073 0.0773808235165959 0.101700321159438 0.0911093811554795 0.0224201719834987 0.0628125829146017 0.699041383108556 0.0628125829146017
"16.75" 0.664502164502165 0.657287157287157 0.713564213564214 0.731601731601732 0.756854256854257 0.941176470588235 0 0.941176470588235 6 0.0218467633806693 0.0269173918203089 0.00436706443129616 0.0021883904786235 0.000763205085698626 0.00444038869087108 0 0.00444038869087108
"161.7" 0.752941176470588 0.761176470588235 0.783529411764706 0.832941176470588 0.734117647058823 0.782716049382716 0.835135135135135 0.835135135135135 7 0.00273082770277045 0.00220309824074085 0.00100702834295431 0.0001312129688481 0.00516868334552557 0.00109022344962684 0.000435171312266108 0.000435171312266108
"162.3" 0.523076923076923 0.526266416510319 0.523452157598499 0.545966228893058 0.544090056285178 0.815 0 0.815 6 0.400549870642056 0.392183647212435 0.403930364787 0.313076992452238 0.318611088339448 0.0162590387088013 0 0.0162590387088013
"163.5" 0.578125 0.586647727272727 0.622869318181818 0.677556818181818 0.669034090909091 0.698529411764706 0.514285714285714 0.698529411764706 6 0.168368018803981 0.143136981560619 0.064780608192114 0.0141276865166505 0.0183234030921597 0.00790996136925919 0.46284923726036 0.00790996136925919
"165.6" 0.409401709401709 0.288636363636364 0.287234042553192 0.676470588235294 0.594339622641509 0 0 0.676470588235294 4 0.869997761944051 0.987238905706382 0.968094073250883 0.134759442743333 0.378235018553365 0 0 0.134759442743333
"173.8" 0.555555555555556 0.555555555555556 0.552631578947368 0.554179566563468 0.575 0.590909090909091 0.59375 0.59375 7 0.203355586186648 0.087960645054257 0.0939553315748602 0.16179396708677 0.0537815004280226 0.0401082104129641 0.100436867084191 0.100436867084191
"174.3" 0.668498168498169 0.714015151515151 0.732954545454545 0.772727272727273 0.84469696969697 0.894230769230769 0.828125 0.894230769230769 6 0.0530701014151975 0.0213339938717256 0.0135181979320984 0.00375434871116453 0.000449677217288315 0.000449973854224746 0.0663633849536192 0.000449973854224746
"177.4" 0.284090909090909 0.420454545454545 0.506818181818182 0.575 0.548632218844985 0.6375 0.283018867924528 0.6375 6 0.985171034360044 0.786519430787999 0.477733052053964 0.233538885703015 0.344390575985997 0.184324774315283 0.799780145483419 0.184324774315283
"18.10" 0.237903225806452 0.640625 0.536458333333333 0.463541666666667 0.401041666666667 0.25 0.242424242424242 0.640625 2 0.960870522542056 0.217468930674594 0.428201045808468 0.595576829689897 0.74386847624801 0.999985748641424 0.999002023152724 0.217468930674594
"191.2" 0.396381578947368 0.476068376068376 0.587179487179487 0.660683760683761 0.696581196581197 0.808630393996248 0.862745098039216 0.862745098039216 7 0.885728704449307 0.610415053664693 0.164502172954412 0.0353167573670263 0.0134380458481071 0.000438145875502282 0.00648799620354122 0.00648799620354122
"196.35" 0.743589743589744 0.759259259259259 0.785612535612536 0.805555555555555 0.856837606837607 0.725757575757576 0.877551020408163 0.877551020408163 7 0.00119801401274354 0.000607110178013 0.000182213861304058 6.71919733018246e-05 3.9201533878718e-06 0.00308915756073883 0.00566691211281049 0.00566691211281049
"2.11" 0.491911764705882 0.508823529411765 0.542647058823529 0.586764705882353 0.657352941176471 0.88562091503268 0 0.88562091503268 6 0.542868727463655 0.460720748693435 0.304726210027203 0.147181677428546 0.0281343376600221 0.0110697618755014 0 0.0110697618755014
"2.142" 0.685507246376812 0.681159420289855 0.696376811594203 0.689855072463768 0.810606060606061 0.375 0 0.810606060606061 5 0.0109914232438495 0.0126848122370829 0.00765176621020131 0.0095319788230366 7.94965836180127e-05 0.683980384078679 0 7.94965836180127e-05
"2.145" 0.411401098901099 0.394917582417582 0.479395604395604 0.538461538461538 0.51717032967033 0.682098765432099 0.927083333333333 0.927083333333333 7 0.870336344259989 0.90908251529043 0.605871402439564 0.316815896938563 0.417600484555572 0.0154387640456014 0.000222813032599504 0.000222813032599504
"2.265" 0.566413662239089 0.55977229601518 0.605313092979127 0.727703984819734 0.724857685009488 0.948148148148148 0 0.948148148148148 6 0.228046996794309 0.251761895614065 0.117648433771431 0.00494634307763202 0.00545364648157678 0.00475208427649185 0 0.00475208427649185
"2.268" 0.461760461760462 0.466089466089466 0.494949494949495 0.559163059163059 0.504329004329004 0.618045112781955 0.709325396825397 0.709325396825397 7 0.684380865641288 0.665252402089217 0.528401992140982 0.234492638881099 0.482255265530268 0.0780698603979518 0.0137749022599422 0.0137749022599422
"2.279" 0.663875598086124 0.752392344497608 0.688995215311005 0.74890350877193 0.735431235431235 0 0 0.752392344497608 2 0.0513772228629114 0.00590275191285279 0.0298820315533618 0.00503955178379875 0.0089666673178665 0 0 0.00590275191285279
"2.28" 0.651234567901235 0.626543209876543 0.677469135802469 0.685956790123457 0.637345679012346 0.55 0 0.685956790123457 4 0.0363958983635072 0.067242734068152 0.0177499652126678 0.0137567199908087 0.0517237030569363 0.374926195657721 0 0.0137567199908087
"2.291" 0.559742647058823 0.572610294117647 0.589154411764706 0.659007352941177 0.665441176470588 0.627757352941177 0.783333333333333 0.783333333333333 7 0.227785883335376 0.193236522339842 0.139176825907333 0.028517180523038 0.0216976289466786 0.0597242450173158 0.00322490103147205 0.00322490103147205
"2.32" 0.366454689984102 0.421303656597774 0.442766295707472 0.486486486486487 0.563593004769475 0.616049382716049 0.00943396226415094 0.616049382716049 6 0.94265282660226 0.824434337661202 0.751932905912194 0.566609301580743 0.230783122774715 0.139753591507723 0.959389222480664 0.139753591507723
"2.323" 0.633603238866397 0.623481781376518 0.582995951417004 0.617408906882591 0.686758893280632 0.533536585365854 0.5 0.686758893280632 5 0.0655068962481668 0.0820405023328739 0.175682328299647 0.092830246768835 0.01614916715297 0.387505417317529 1 0.01614916715297
"2.604" 0.546164772727273 0.571022727272727 0.564630681818182 0.651988636363636 0.669744318181818 0.710069444444445 0.0188679245283019 0.710069444444445 6 0.286362705489401 0.191417068294224 0.213976359086451 0.030326231741845 0.0180087018485925 0.0482504278326719 0.999546917205898 0.0482504278326719
"2.614" 0.449305555555556 0.417361111111111 0.427777777777778 0.484722222222222 0.514583333333333 0.656746031746032 0.641509433962264 0.656746031746032 6 0.740487720834009 0.852243043151463 0.820066730903244 0.5796006317334 0.430683472256776 0.050558918339468 0.30150397607674 0.050558918339468
"2.633" 0.35042735042735 0.458333333333333 0.727272727272727 0.929292929292929 0.471428571428571 0.5 0.5 0.929292929292929 4 0.912791958312366 0.634140452913713 0.0954052321417963 0.00412396637320638 0.665822240634971 1 1 0.00412396637320638
"20.2" 0.649155722326454 0.709193245778612 0.665103189493433 0.670731707317073 0.775793650793651 0.490566037735849 0 0.775793650793651 5 0.0545618853556741 0.0122315015273264 0.0380975520874845 0.0328719328238177 0.00165088275479737 0.564194372148668 0 0.00165088275479737
"200.4" 0.509538950715421 0.548519736842105 0.616964285714286 0.613392857142857 0.7125 0.745923913043478 0.962264150943396 0.962264150943396 7 0.459030417168011 0.290312174231925 0.0987267656191386 0.105451518055411 0.00950285035768033 0.0134872377976206 0.0409556506246332 0.0409556506246332
"203.2" 0.515 0.566428571428571 0.557857142857143 0.627142857142857 0.606837606837607 0.695820433436532 0.571428571428571 0.695820433436532 6 0.42921823638612 0.206056748301834 0.237745126371703 0.0572403997943143 0.0922403582861935 0.00953803837876677 0.276441975162785 0.00953803837876677
"206.3" 0.666666666666667 0.663218390804598 0.673563218390805 0.659770114942529 0.675862068965517 0.690804597701149 0.834375 0.834375 7 0.0371763693111771 0.0403013943127361 0.0314867109395067 0.0435804135208526 0.0298474569252556 0.0204937162925072 0.0127962947273707 0.0127962947273707
"208.3" 0.564338235294118 0.658088235294118 0.654411764705882 0.602941176470588 0.737132352941176 0.75 0.96875 0.96875 7 0.269431636459497 0.0624660535527882 0.0665709107221185 0.158983253823274 0.0103786990519701 0.0108165999718861 0.0165199239592435 0.0165199239592435
"21.47" 0.438657407407407 0.484953703703704 0.571759259259259 0.58912037037037 0.555555555555555 0.675084175084175 0.16875 0.675084175084175 6 0.75442431409244 0.57072431787146 0.218803764784805 0.166732657644864 0.274582553325365 0.0557891224939323 0.971487522790863 0.0557891224939323
"212.10" 0.5775 0.564166666666667 0.535 0.551666666666667 0.679166666666667 0.908119658119658 0 0.908119658119658 6 0.178368607581301 0.223325495294547 0.340706964539559 0.270693448722359 0.0160804090239499 3.86505878539841e-06 0 3.86505878539841e-06
"212.49" 0.665217391304348 0.678260869565217 0.612173913043478 0.603478260869565 0.643478260869565 0.736111111111111 0.958333333333333 0.958333333333333 7 0.0253274218683467 0.0174481249289116 0.0928703024067642 0.11138927353361 0.0448891355890558 0.00338641090108519 0.0392019310193572 0.0392019310193572
"22.22" 0.210084033613445 0.682432432432432 0.82051282051282 0.378205128205128 0 0.0125 0.2875 0.82051282051282 3 0.992986107821758 0.120883870977643 0.0669946188210432 0.738503654635491 0.97142603868995 0.992876699591593 0.808328577218112 0.0669946188210432
"22.4" 0.26530612244898 0.300653594771242 0.274038461538462 0.264423076923077 0.211538461538462 0.254807692307692 0.39622641509434 0.39622641509434 7 0.966563320362866 0.898205073246607 0.941135900095347 0.886707508051036 0.972709646145584 0.99865010196837 0.709443803448842 0.709443803448842
"223.2" 0.587225274725275 0.609203296703297 0.64010989010989 0.684065934065934 0.774038461538461 0.861111111111111 0 0.861111111111111 6 0.137108890709944 0.0854719876224776 0.0392176005939055 0.0103241371062496 0.000274791981889881 8.58700181331346e-06 0 8.58700181331346e-06
"230.1" 0.438244047619048 0.415922619047619 0.453125 0.479910714285714 0.6 0.933943089430894 0 0.933943089430894 6 0.778140194901701 0.851016454956053 0.720155497308753 0.601097276448113 0.110698913215524 2.75678671178793e-06 0 2.75678671178793e-06
"234.13" 0.568713450292398 0.576023391812865 0.564327485380117 0.549707602339181 0.710526315789474 0.827380952380952 0.486111111111111 0.827380952380952 6 0.241593101781145 0.218910751139805 0.25640060304489 0.307809838299881 0.0148254202974243 0.0011608548562103 0.630558659818236 0.0011608548562103
"234.18" 0.617647058823529 0.619852941176471 0.666911764705882 0.672058823529412 0.741911764705882 0.917933130699088 0 0.917933130699088 6 0.0769384886789333 0.0731253514047755 0.0212873517356751 0.0183542901507166 0.00164227727504147 0.000143539386117824 0 0.000143539386117824
"24.8" 0.555555555555556 0.838235294117647 0.698529411764706 0.875 0 0 0 0.875 4 0.339889433929871 0.0564844478672844 0.179829090318483 0.0287554130649885 0.991595684511896 0.999999999417945 0.999999999417945 0.0287554130649885
"24.9" 0.465432098765432 0.539930555555556 0.595486111111111 0.541666666666667 0.773469387755102 0.5 0.5 0.773469387755102 5 0.639412477250008 0.374994630065952 0.207897984898421 0.365107826373636 0.0114521810507037 1 1 0.0114521810507037
"247.3" 0.553472222222222 0.577777777777778 0.686805555555555 0.682638888888889 0.697916666666667 0.98936170212766 0 0.98936170212766 6 0.253673258261324 0.166249989263602 0.00972050513496691 0.011078480925404 0.00659283597294423 1.11295399231835e-05 0 1.11295399231835e-05
"25.24" 0.446169772256729 0.440993788819876 0.472049689440994 0.503105590062112 0.518774703557312 0.604567307692308 0.704545454545455 0.704545454545455 7 0.733733297965295 0.75236894401709 0.628949649197851 0.490622985592984 0.418965472057582 0.140062564088522 0.226108158700575 0.226108158700575
"26.20" 0.386824324324324 0.302325581395349 0.22093023255814 0 0 0 0 0.386824324324324 1 0.849340552209123 0.839393713840948 0.936408276889541 0 0 0 0 0.849340552209123
"26.26" 0.412820512820513 0.401282051282051 0.392307692307692 0.407692307692308 0.396505376344086 0.308333333333333 0 0.412820512820513 1 0.820551496312209 0.849768307719203 0.870444146045552 0.834186219582268 0.85572008374132 0.871091758434066 0 0.820551496312209
"26.29" 0.2 0 0 0 0 0 0 0.2 1 0.934046832684148 0 0 0 0 0 0 0.934046832684148
"27.24" 0.370820668693009 0.528846153846154 0.658653846153846 0 0 0 0 0.658653846153846 3 0.868077184193481 0.452057242819406 0.220888517143699 0 0 0 0 0.220888517143699
"28.7" 0.604166666666667 0.216346153846154 0.802884615384615 0.0660377358490566 0.0188679245283019 0.0188679245283019 0.0188679245283019 0.802884615384615 3 0.199635412179109 0.919690742045605 0.0691986391843311 0.949925895249105 0.999546917205898 0.999986885203202 0.999986885203202 0.0691986391843311
"3.22" 0.451851851851852 0.901785714285714 0.982352941176471 0.771428571428571 0 0 0 0.982352941176471 3 0.67433027141869 0.000517782557769145 0.000254331292163136 0.0395189466203095 0 0 0 0.000254331292163136
"311.460" 0.709876543209877 0.709876543209877 0.727623456790123 0.789351851851852 0.83641975308642 0.980392156862745 0 0.980392156862745 6 0.00640941239040816 0.00639913572371363 0.00345047570922568 0.000285857300151359 3.08394788594514e-05 0.00273750665002112 0 0.00273750665002112
"311.6" 0.665972222222222 0.650694444444445 0.709722222222222 0.75625 0.797916666666667 0.955927051671733 0 0.955927051671733 6 0.0190352400258315 0.0298805623502377 0.00436861024823927 0.000666491291068049 9.2045907754505e-05 5.52785512612602e-05 0 5.52785512612602e-05
"313.10" 0.537828947368421 0.681196581196581 0.802678571428571 0.831144465290807 0.925 0.699346405228758 0 0.925 5 0.334256717643238 0.020694433468204 0.000418670787637226 0.000174137234312704 1.15137635755896e-05 0.0728050476984335 0 1.15137635755896e-05
"42.2" 0.542128603104213 0.414772727272727 0.301587301587302 0.247395833333333 0.244791666666667 0.2265625 0.251700680272109 0.542128603104213 1 0.315227602733901 0.793497414276484 0.956412141037565 0.957291101775866 0.958469281840248 0.966231450541177 0.928219259781843 0.315227602733901
"48.1" 0.363265306122449 0.387755102040816 0.522448979591837 0.610204081632653 0.551020408163265 0.61 0.226415094339623 0.610204081632653 4 0.871615313722812 0.808296531811624 0.437092322578701 0.199741060942808 0.354745468956002 0.235749242450828 0.86269522208722 0.199741060942808
"48.5" 0.548611111111111 0.54375 0.604166666666667 0.589583333333333 0.61875 0.700751879699248 0.805496828752643 0.805496828752643 7 0.27360499008731 0.294587489387772 0.0971151987726642 0.132217441382314 0.0692748416273894 0.00792023092816073 0.000463500154989932 0.000463500154989932
"50.1" 0.71978021978022 0.692307692307692 0.703296703296703 0.723214285714286 0.75 0.772727272727273 0.776136363636364 0.776136363636364 7 0.00268384355872849 0.0071983308616426 0.00459654717197147 0.00189766011423362 0.000558938042203511 0.000306016759256077 0.00248445966117768 0.00248445966117768
"55.4" 0.47718253968254 0.450317124735729 0.547554347826087 0.206730769230769 0.452830188679245 0.575471698113208 0.490566037735849 0.575471698113208 6 0.600450579483329 0.701268867109403 0.334634858530989 0.938296530629036 0.587667078048162 0.35759294332349 0.564202068505787 0.35759294332349
"6.10" 0.413888888888889 0.571157495256167 0.646484375 0.770707070707071 0.967441860465116 0 0 0.967441860465116 5 0.843490134567104 0.211982197516751 0.0513997754958846 0.00147972514291416 0.000209884674468495 0 0 0.000209884674468495
"62.10" 0.460526315789474 0.450187969924812 0.462406015037594 0.43796992481203 0.5 0.577380952380952 0.4 0.577380952380952 6 0.671697998510794 0.711433883497764 0.663935901274177 0.755443915234256 0.504117279720252 0.221021679983146 0.766206355640078 0.221021679983146
"62.5" 0.501443001443001 0.51010101010101 0.6002886002886 0.689705882352941 0.666176470588235 0.862579281183932 1 1 7 0.496447271226085 0.453919523214471 0.109972475016954 0.0101596876335524 0.0207292854889224 5.96811403579689e-05 1.02648657976276e-07 1.02648657976276e-07
"72.5" 0.70330459770115 0.716954022988506 0.720545977011494 0.737068965517241 0.720545977011494 0.708689458689459 0.759290540540541 0.759290540540541 7 0.00581409675529244 0.00355604562559964 0.00310866291366365 0.00162276516592417 0.00309771361423838 0.00461928441674442 0.00124296073395742 0.00124296073395742
"73.27" 0.537433155080214 0.486631016042781 0.513368983957219 0.585561497326203 0.597593582887701 0.690934065934066 0.614285714285714 0.690934065934066 6 0.350691021811367 0.562244309946763 0.449027462574644 0.184302966272048 0.150194944749049 0.0249558162945726 0.209254139518168 0.0249558162945726
"75.23" 0.567911714770798 0.66893039049236 0.639219015280136 0.731748726655348 0.753289473684211 0.771159874608151 0.844444444444444 0.844444444444444 7 0.214430772340568 0.0235260361586037 0.0513230952213847 0.00317823803150554 0.00129654169890441 0.000503024746890675 0.00106389456273403 0.00106389456273403
"76.5" 0.4875 0.303846153846154 0.329807692307692 0.383653846153846 0.392307692307692 0.484615384615385 0.509146341463415 0.509146341463415 7 0.560864922828786 0.985662865766663 0.968734609054979 0.898446145942357 0.880999009054862 0.570316152904485 0.46597921968462 0.46597921968462
"77.3" 0.272727272727273 0.314393939393939 0.40530303030303 0.418055555555556 0.418055555555556 0.329166666666667 0.21078431372549 0.418055555555556 4 0.985390176850416 0.960798004673199 0.817177164849521 0.773935708393017 0.779294519213033 0.912679711478516 0.983863262046904 0.773935708393017
