"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_Reff" "Month"
"173.8" -0.139789250767741 -0.149271882826869 -0.202688452424046 -0.213572798050871 -0.253844300373256 -0.263578959358195 0.0618594542948476 0.0618594542948476 7
"174.3" -0.00469331748629176 0.0787631518080751 0.0738503314439235 0.186389289886157 0.177936326846851 0.228731731564289 0.132043956794499 0.228731731564289 6
"177.4" -0.275287208620113 -0.323272024568987 -0.262865433618909 -0.240560531109535 -0.0660396234214278 0.0377081811575728 -0.139461481169799 0.0377081811575728 6
"18.10" 0.0199146089108514 0.100227634758228 0.0453350760516306 0.0317311149740196 0.0245707028465261 0.00719646896285331 -0.0232331423982775 0.100227634758228 2
"191.2" -0.101470743348148 -0.0435646440682607 -0.0604394816850764 0.116093382814435 0.250695481582555 0.246891427856032 0.280274871676105 0.280274871676105 7
"196.35" -0.0473187293916295 -0.0366687151856147 -0.0750101170934709 0.0369342638039583 0.0785929998490641 0.0695107821734285 0.198433005297913 0.198433005297913 7
"2.11" -0.21438547203602 -0.171332679749108 -0.173833949228599 -0.128274579382868 0.0295752971784774 0.295759260454897 -1.59039663841646 0.295759260454897 6
"2.142" 0.151893899413744 0.161631729916922 0.147509383347677 0.0770461969230025 0.320705722330783 -0.0250509149878064 -0.0673090877525235 0.320705722330783 5
"2.145" -0.15452278270474 -0.307003636027614 -0.208083656747567 -0.229124984264897 -0.39354343994923 -0.0355492104839321 0.263480428773061 0.263480428773061 7
"2.265" -0.114534859156917 -0.123628091591506 -0.11297391394642 -0.0360094657272385 0.0858761348241655 -0.243281115043606 -29.9211653521422 0.0858761348241655 5
"2.268" -0.245020418386942 -0.440874344911579 -0.489734324077024 -0.498512251644974 -0.691351515617902 -0.499054627409489 -0.0711174352643216 -0.0711174352643216 7
"2.279" -0.0110763334316279 -0.0122914436644943 -0.103930067935723 -0.283744345127586 -0.116657386082114 0.138695876363318 0.0493890984526211 0.138695876363318 6
"2.28" 0.0745175966177768 -0.0186958454428321 0.0152601169036199 0.0218505312889289 -0.0894101236746405 -0.204027411666905 -5.41328671895016 0.0745175966177768 1
"2.291" 0.0959252684620325 -0.0339002435179874 -0.0403438040916311 -0.115972874543228 -0.0627310678794406 0.00277385047253442 0.205492393065105 0.205492393065105 7
"2.32" -0.181841885655395 -0.282346946461427 -0.280890302539476 -0.230554429221866 -0.236196203582425 0.193260452587062 -0.0843108594470008 0.193260452587062 6
"2.323" -0.320361801164 -0.487135505733793 -0.54506412380177 -0.844824871887797 -0.972953714648413 -0.112967751096706 -0.0799140543021872 -0.0799140543021872 7
"2.604" -0.026282110598248 -0.0654653375995939 -0.0350785815957992 0.00716680361395872 0.00685122586424713 0.558876572791965 -0.0822408435503998 0.558876572791965 6
"2.614" -0.20407245707964 -0.515142487611838 -0.537121594528064 -0.546430406714458 -0.610982775635533 -0.114242115328612 0.338331292247616 0.338331292247616 7
"2.633" -0.117929568875644 -0.178704428828508 -0.101395230715776 -0.00301473198976066 -1.90978674745379 -1.69777084804261 -1.7214266773843 -0.00301473198976066 4
"20.2" 0.0428132038834786 0.09017351251865 0.033349948919256 0.106483902214357 0.138793589054722 -0.0825859010667565 -0.152878466117672 0.138793589054722 5
"200.4" -0.259901394969918 -0.400037966270785 -0.337304236329084 -0.307552288596773 -0.175770934281127 -0.054477518991938 -0.126455474687616 -0.054477518991938 6
"203.2" -0.117129901826414 -0.0170644737595298 -0.0516404977029405 0.0628598701275515 0.0531176279044929 0.261891595408593 -0.717024452223136 0.261891595408593 6
"206.3" -0.0993491414622838 -0.0437142077597734 0.0835803560950563 0.00712097693539326 -0.02803419700808 -0.00248228519325333 0.321792349758764 0.321792349758764 7
"208.3" -0.000499087937509302 -0.0158459792984802 -0.170786497233645 -0.138396408411766 0.105305978567856 0.272264873058198 0.569957414125211 0.569957414125211 7
"21.47" -0.48717939382612 -0.675975821563163 -0.716096556029624 -0.962243195181198 -1.11790943159287 -0.461722335762732 -1.07283357117757 -0.461722335762732 6
"212.10" -0.102221319840007 -0.239898933829544 -0.465800518208721 -0.454373858725579 -0.136006412466123 0.488039357619601 -0.26839675745403 0.488039357619601 6
"212.49" -0.150321082796493 -0.24506366205762 -0.215911287769261 -0.235190371837105 -0.123706799681179 0.16470939346843 0.576101226727145 0.576101226727145 7
"22.22" -0.0895217233966146 0.166171169740118 0.0346530830909499 0.0110280725282519 -0.0389417340981772 -0.32590150924992 -0.268753006962762 0.166171169740118 2
"22.4" -0.230196527105506 -0.176201856530564 -0.155659523490531 -0.140216603170886 0.00102697876195268 -0.0678383293500426 -0.0529283843488251 0.00102697876195268 5
"223.2" -0.0479256450457441 -0.0376132005143053 -0.0227733403352814 0.0893783684273961 0.304507437195058 0.491530595828459 0.0762147499660393 0.491530595828459 6
"230.1" -0.357427610795167 -0.483310532787487 -0.395035670756422 -0.411090482309006 -0.283990159922579 0.32325469283211 -2.71369727319875 0.32325469283211 6
"234.13" -0.00465078259237783 -0.0774626202015065 -0.0748847514382509 -0.0701054379170762 0.134259537239435 0.778200341408955 0.264067467284831 0.778200341408955 6
"234.18" -0.277139647903548 -0.383834163263959 -0.353909489869343 -0.362228410650137 -0.0959407506517738 0.660753457447371 0.263962968201512 0.660753457447371 6
"24.8" -0.0515944982165724 -0.120867808738394 -0.569338588245761 -0.0979181065807384 -0.219517358839048 -0.916487998934384 -1.19020291979686 -0.0515944982165724 1
"24.9" -0.195969658039929 -0.301949408598817 -0.17560134541781 -0.101723821341545 0.219624794584374 -0.203149416949032 -0.147159105058625 0.219624794584374 5
"247.3" -0.185136505173821 -0.203521380567196 -0.189160145211671 -0.169693742643158 0.0784687543457455 0.593799742131448 -1.77377432391518 0.593799742131448 6
"25.24" -0.220827536133858 -0.363150255462896 -0.421836069531577 -0.626961499187017 -0.520289233876382 -0.0931933137562293 0.170649631859359 0.170649631859359 7
"26.20" -0.207696664429385 -0.753015329460168 -1.39347596463479 -3.7268682050458 -6.83609056026505 -17.1731156425757 -19.9235287083919 -0.207696664429385 1
"26.26" -0.252317547639193 -0.680463559819658 -0.711076530548352 -1.03300423102877 -1.60821336304393 -2.65968721317091 -3.05890030098928 -0.252317547639193 1
"26.29" -0.0798925962634962 -0.0271088209315431 -0.0877212682253969 -0.689148757852211 -0.982105872839864 -1.98223541856195 -2.90596253174871 -0.0271088209315431 2
"27.24" 0.00894628560095079 0.106565938488446 -0.270074014112864 -0.698755704849565 -0.499723550548062 -0.820101899618788 -0.926472238564795 0.106565938488446 2
"28.7" -0.183784111776808 -0.318623274213451 -0.0835494266259469 -0.32297952396846 -0.00647454304933515 0.0134520909216916 0.0621503766786679 0.0621503766786679 7
"3.22" -0.0445188156727259 0.12860726508284 -0.0850671595118115 -0.0252518652723743 -1.30112928302792 -1.81081984083242 -2.89609180759342 0.12860726508284 2
"311.460" 0.0421257531569218 0.012097090917522 0.0831427325205881 0.14786772411521 0.215358030631016 0.675315771570627 -0.501279016506904 0.675315771570627 6
"311.6" 0.0217792233481894 0.0206228903625141 0.0405210219445822 0.140247699379588 0.219593011733533 0.673428312871796 -0.101390055391048 0.673428312871796 6
"313.10" 0.113868971552817 0.261275627751739 0.395305864262308 0.378054794086821 0.295107540642243 -1.18887956459098 -3.76722302911277 0.395305864262308 3
"42.2" -0.020754090756645 -0.0551925161548812 -0.135121119596431 -0.580328862651135 -0.592153191447284 -0.409495101233987 -0.412586739392089 -0.020754090756645 1
"48.1" -0.326933673644911 -0.364745220524863 -0.275896115389143 -0.276944395221486 -0.336310849252631 -0.111778950666067 -0.0458350659646345 -0.0458350659646345 7
"48.5" -0.0757940516029705 -0.106617462535324 -0.0781678739425151 -0.122110393651988 -0.172909297674393 0.105026557293078 0.346562581869368 0.346562581869368 7
"50.1" 0.186743090414795 0.257841136918199 0.242332010358499 0.217208256063592 0.231458988436066 0.30000486223401 0.48592383765018 0.48592383765018 7
"55.4" -0.0818162911117328 -0.113068817104047 -0.0853017909545404 -0.246062282169376 -0.479655453453196 -0.488873403958014 -1.08851910700917 -0.0818162911117328 1
"6.10" -0.0471215093645767 0.0453904491491498 0.0623563200058903 0.124044237120069 -0.3438388476837 -2.8841754689283 -4.42061099120224 0.124044237120069 4
"62.10" -0.07416176164951 -0.383956281402225 -0.379734112092378 -0.466427536801541 -0.45187992682567 -1.36349005257146 -1.27250336997979 -0.07416176164951 1
"62.5" -0.0725473283752369 -0.258066365763128 -0.0828303714720757 -0.0490787245850708 -0.234366810112991 -0.294798987771116 -1.19007609675541 -0.0490787245850708 4
"72.5" 0.191357610544728 0.0232163973123428 0.100405187213611 0.00715138372543878 -0.122943701839316 0.00403737104889479 -0.0771927896408509 0.191357610544728 1
"73.27" -0.0348213757076006 -0.334900566806078 -0.382022294571259 -0.309268883848118 -0.376496268186774 -0.0375780309885074 -0.467784443645747 -0.0348213757076006 1
"75.23" -0.0192739635302424 -0.0598778006451328 -0.181905076576136 -0.0306738122849401 0.0553368905003835 -0.522051689517536 -5.87963605562355 0.0553368905003835 5
"76.5" -0.114832525763678 -0.144367935437666 -0.154781337439025 -0.101333370170483 -0.10017284752163 -0.147079160297698 -0.0725826511242522 -0.0725826511242522 7
"77.3" -0.482613068849841 -0.95784235661844 -0.964372797797046 -0.913711142160003 -1.02470117032579 -1.33362524000132 -3.41920716317011 -0.482613068849841 1
"78.8" -0.310916268987428 -0.477523889267411 -0.664555550014155 -0.808110389968181 -0.728943772005309 -0.746559398969339 -1.02637956699554 -0.310916268987428 1
"79.3" -0.0283218232976881 0.0295005242938002 0.0752004415023004 0.0603809836037038 0.0834336788319432 0.127385126581302 0.314859625937043 0.314859625937043 7
"8.2" -0.09059705003112 -0.109005857866143 -0.147589810394263 -0.443254757089028 -0.371309209570691 -0.272209942827796 -0.490521063477915 -0.09059705003112 1
"8.6" -0.213374285603567 -0.45032730483474 -0.464032552116475 -0.789822408586484 -1.95488797323822 -2.67659964400777 -3.10530272472809 -0.213374285603567 1
"82.4" -0.107830156119247 -0.477701585182499 -0.735305579382612 -0.689186268372551 -1.22745098541364 -1.50585723438654 -2.81265686830015 -0.107830156119247 1
"83.2" -0.304181925110191 -0.320542223215363 -0.163556676366792 0.0251293209812823 -0.0540440538264038 -0.171289777853182 -0.29444069381193 0.0251293209812823 4
"84.11" -0.106851981466812 -0.293222748722511 -0.623468375942411 -0.577062436151244 -0.884141294846706 -0.630361079877173 -1.9941737743289 -0.106851981466812 1
"86.12" -0.0263375837908331 -0.0080093866166735 -0.0618234845472247 -0.0274040067198387 -0.0746782662915966 -0.0961790892539403 -0.425537826978905 -0.0080093866166735 2
"87.10" -0.420640112610864 -0.566488328567348 -0.609816052184966 -0.433208979908666 -0.459845601743983 -0.266814772680922 -0.494127511660504 -0.266814772680922 6
"88.4" -0.0776677520612319 -0.089443082833101 -0.202913036062272 -0.206918733392111 -0.168219145414031 -0.180353523545024 -0.152484629769861 -0.0776677520612319 1
"91.2" -0.38278637997551 -0.417948921862213 -0.667512025891885 -0.292155301849742 -0.365781482531127 -0.955868252323927 -1.26715521529973 -0.292155301849742 4
"97.1" -0.218955849968112 -0.75699910619367 -1.06464027809661 -1.20941321548445 -1.9750792516066 -3.30789610951118 -7.40826518326251 -0.218955849968112 1
"98.4" -0.114983420666809 -0.131060946624231 -0.176057504284477 0.0503993676901699 0.0974803910668345 0.276294783660453 0.362566978483247 0.362566978483247 7
